Name,type,fm,parents,PM,Stage,calltype,post_calltype,ici,ICI,Repeat
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,chirp,trill,0.21600000000000819,Short,Different
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,trill,chirp,0.40800000000001546,Short,Different
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,chirp,chirp,1.3039999999999736,Short,Repeated
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,chirp,trill,2.5839999999999463,Short,Different
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,trill,trill,0.5760000000000218,Short,Repeated
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,trill,trill,3.7900000000000773,Short,Repeated
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,trill,peep,7.575999999999908,Long,Different
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,peep,trill,10.077999999999975,Long,Different
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,trill,trill,2.8559999999999945,Short,Repeated
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,trill,trill,6.255999999999972,Long,Repeated
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,trill,peep,7.152000000000044,Long,Different
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,trill,trill,3.8639999999998054,Short,Repeated
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,trill,trill,17.430000000000064,Long,Repeated
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,trill,trill,3.9200000000000728,Short,Repeated
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,trill,trill,20.029999999999973,Long,Repeated
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,trill,chirp,5,Long,Different
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,chirp,chirp,2.05600000000004,Short,Repeated
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,chirp,trill,2.7980999999999767,Short,Different
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,trill,trill,1.7280000000000655,Short,Repeated
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,trill,trill,3.296000000000049,Short,Repeated
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,trill,trill,4.192000000000007,Short,Repeated
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,trill,peep,3.0399999999999636,Short,Different
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,peep,peep,1.1520000000000437,Short,Repeated
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,peep,trill,18.798000000000002,Long,Different
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,trill,trill,3.5039999999999054,Short,Repeated
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,trill,trill,2.8299999999999272,Short,Repeated
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,trill,trill,21.118099999999913,Long,Repeated
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,trill,ock,0.4079999999999018,Short,Different
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,ock,trill,3.536000000000058,Short,Different
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,trill,peep,2.408000000000129,Short,Different
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,peep,trill,2.872000000000071,Short,Different
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,trill,trill,1.5519999999999072,Short,Repeated
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,trill,ock,18.07420000000002,Long,Different
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,ock,ock,4.576000000000022,Short,Repeated
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,ock,peep,6.958100000000059,Long,Different
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,peep,peep,14.470000000000027,Long,Repeated
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,peep,peep,15.582100000000082,Long,Repeated
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,peep,other,5.920000000000073,Long,Different
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,other,other,-1.9978000000000975,Short,Repeated
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,other,other,-1.1163000000001375,Short,Repeated
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,other,trill,-2.485500000000002,Short,Different
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,trill,trill,1.1759999999999309,Short,Repeated
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,trill,trill,1.0775000000001,Short,Repeated
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,trill,tsik,0.18399999999996908,Short,Different
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,tsik,egg,0.14400000000000546,Short,Different
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,egg,trill,0.5760000000000218,Short,Different
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,trill,tsik,0,Short,Different
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,tsik,egg,0.16799999999989268,Short,Different
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,egg,trill,0.35999999999989996,Short,Different
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,trill,tsik,-0.06400000000007822,Short,Different
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,tsik,trill,0.14400000000000546,Short,Different
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,trill,trill,0.2559999999998581,Short,Repeated
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,trill,tsik,-0.09599999999977626,Short,Different
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,tsik,trill,0.07999999999992724,Short,Different
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,trill,egg,0.03999999999996362,Short,Different
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,egg,trill,0.40000000000009095,Short,Different
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,trill,tsik,0.7839999999998781,Short,Different
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,tsik,egg,0.12799999999992906,Short,Different
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,egg,trill,17.814100000000053,Long,Different
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,trill,trill,-0.13979999999992287,Short,Repeated
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,trill,trill,1.9760000000001128,Short,Repeated
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,tsik,ock,0,Short,Different
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,ock,tsik,0.6879999999998745,Short,Different
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,tsik,tsik,0.2719999999999345,Short,Repeated
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,tsik,chirp,0.4959999999998672,Short,Different
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,chirp,chirp,0.33600000000001273,Short,Repeated
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,chirp,chirp,0.5039999999999054,Short,Repeated
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,chirp,chirp,0.4959999999998672,Short,Repeated
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,chirp,ock,0.2559999999998581,Short,Different
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,ock,chirp,0.15999999999985448,Short,Different
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,chirp,chirp,0.9919999999999618,Short,Repeated
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,chirp,trill,14.174099999999953,Long,Different
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,trill,trill,2.064000000000078,Short,Repeated
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,trill,chirp,1.8399999999999181,Short,Different
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,chirp,trill,0.41599999999994,Short,Different
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,trill,trill,2.3759999999999764,Short,Repeated
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,trill,chirp,0.46400000000016917,Short,Different
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,chirp,chirp,0.7840000000001055,Short,Repeated
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,chirp,trill,3.69399999999996,Short,Different
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,trill,chirp,1.0879999999999654,Short,Different
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,chirp,trill,0.37599999999997635,Short,Different
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,trill,trill,0.5360000000000582,Short,Repeated
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,trill,trill,0.9120000000000346,Short,Repeated
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,trill,trill,1.6480000000001382,Short,Repeated
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,trill,chirp,0.9679999999998472,Short,Different
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,chirp,trill,1.6079999999999472,Short,Different
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,trill,peep,10.309999999999945,Long,Different
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,peep,trill,2.6639999999999873,Short,Different
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,trill,trill,9.384000000000015,Long,Repeated
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,trill,trill,1.4880000000000564,Short,Repeated
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,trill,trill,1.0720000000001164,Short,Repeated
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,trill,trill,9.574100000000044,Long,Repeated
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,trill,trill,1.2000000000000455,Short,Repeated
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,trill,trill,1.94399999999996,Short,Repeated
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,trill,peep,2.064000000000078,Short,Different
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,peep,peep,2.2239999999999327,Short,Repeated
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,peep,peep,0.03199999999992542,Short,Repeated
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,peep,peep,0.007999999999810825,Short,Repeated
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,peep,trill,1.344000000000051,Short,Different
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,trill,trill,2.519999999999982,Short,Repeated
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,trill,peep,5.8400000000001455,Long,Different
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,peep,peep,18.46199999999999,Long,Repeated
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,peep,peep,17.53410000000008,Long,Repeated
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,peep,peep,25.942099999999982,Long,Repeated
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,peep,trill,2.2480000000000473,Short,Different
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,trill,trill,4.160000000000082,Short,Repeated
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,trill,ock,24.98810000000003,Long,Different
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,ock,trill,0.7840000000001055,Short,Different
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,trill,chirp,0.4079999999999018,Short,Different
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,chirp,tsik,0.31199999999989814,Short,Different
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,tsik,chirp,0.05600000000004002,Short,Different
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,chirp,trill,0.6959999999999127,Short,Different
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,trill,trill,2.5440000000000964,Short,Repeated
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,trill,trill,0.8639999999998054,Short,Repeated
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,trill,trill,1.0399999999999636,Short,Repeated
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,trill,trill,0.7200000000000273,Short,Repeated
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,trill,chirp,0.5839999999998327,Short,Different
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,chirp,trill,0.2960000000000491,Short,Different
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,trill,chirp,0.4079999999999018,Short,Different
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,chirp,peep,1.8799999999998818,Short,Different
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,peep,trill,0.7680000000000291,Short,Different
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,trill,trill,0.9440000000001874,Short,Repeated
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,trill,trill,1.1579999999999018,Short,Repeated
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,trill,trill,2.52800000000002,Short,Repeated
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,trill,trill,11.135999999999967,Long,Repeated
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,trill,trill,2.783999999999878,Short,Repeated
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,trill,trill,5.685999999999922,Long,Repeated
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,trill,trill,0.07200000000011642,Short,Repeated
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,trill,trill,2.8320000000001073,Short,Repeated
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,trill,trill,4.120000000000118,Short,Repeated
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,trill,trill,3.3759999999999764,Short,Repeated
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,trill,egg,1.2480000000000473,Short,Different
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,egg,trill,2.1840000000001965,Short,Different
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,trill,chirp,0.43200000000001637,Short,Different
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,chirp,trill,1.0780999999999494,Short,Different
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,trill,peep,6.864000000000033,Long,Different
Genge,UE,male,Sayori_Iwashi,1,1-2.5 m,peep,trill,6.560000000000173,Long,Different
Sasacama,VPA,male,Buri_Cocoro,2.75,2.5-4 m,trill,twitter,9.4711,Long,Different
Sasacama,VPA,male,Buri_Cocoro,2.75,2.5-4 m,twitter,trill,15.342500000000001,Long,Different
Sasacama,VPA,male,Buri_Cocoro,2.75,2.5-4 m,trill,phee,0.5679999999999978,Short,Different
Sasacama,VPA,male,Buri_Cocoro,2.75,2.5-4 m,phee,phee,0.19200000000000017,Short,Repeated
Sasacama,VPA,male,Buri_Cocoro,2.75,2.5-4 m,phee,chirp,7.933199999999999,Long,Different
Sasacama,VPA,male,Buri_Cocoro,2.75,2.5-4 m,chirp,chirp,0.240000000000002,Short,Repeated
Sasacama,VPA,male,Buri_Cocoro,2.75,2.5-4 m,chirp,chirp,0.11200000000000188,Short,Repeated
Sasacama,VPA,male,Buri_Cocoro,2.75,2.5-4 m,chirp,egg,1.2800000000000011,Short,Different
Sasacama,VPA,male,Buri_Cocoro,2.75,2.5-4 m,egg,chirp,0.4959999999999951,Short,Different
Sasacama,VPA,male,Buri_Cocoro,2.75,2.5-4 m,chirp,chirp,1,Short,Repeated
Sasacama,VPA,male,Buri_Cocoro,2.75,2.5-4 m,chirp,chirp,0.4720000000000013,Short,Repeated
Sasacama,VPA,male,Buri_Cocoro,2.75,2.5-4 m,chirp,chirp,0.09599999999999653,Short,Repeated
Sasacama,VPA,male,Buri_Cocoro,2.75,2.5-4 m,chirp,chirp,17.55720000000001,Long,Repeated
Sasacama,VPA,male,Buri_Cocoro,2.75,2.5-4 m,chirp,egg,3.608000000000004,Short,Different
Sasacama,VPA,male,Buri_Cocoro,2.75,2.5-4 m,egg,chirp,4.359999999999999,Short,Different
Sasacama,VPA,male,Buri_Cocoro,2.75,2.5-4 m,chirp,chirp,0.07200000000000273,Short,Repeated
Sasacama,VPA,male,Buri_Cocoro,2.75,2.5-4 m,chirp,chirp,0.07200000000000273,Short,Repeated
Sasacama,VPA,male,Buri_Cocoro,2.75,2.5-4 m,chirp,chirp,0.09600000000000364,Short,Repeated
Sasacama,VPA,male,Buri_Cocoro,2.75,2.5-4 m,chirp,chirp,0.11200000000000898,Short,Repeated
Sasacama,VPA,male,Buri_Cocoro,2.75,2.5-4 m,chirp,egg,0.5759999999999934,Short,Different
Sasacama,VPA,male,Buri_Cocoro,2.75,2.5-4 m,egg,trill,19.181200000000004,Long,Different
Sasacama,VPA,male,Buri_Cocoro,2.75,2.5-4 m,trill,trill,6.629199999999997,Long,Repeated
Sasacama,VPA,male,Buri_Cocoro,2.75,2.5-4 m,trill,trill,19.59710000000001,Long,Repeated
Sasacama,VPA,male,Buri_Cocoro,2.75,2.5-4 m,trill,peep,3.461199999999991,Short,Different
Sasacama,VPA,male,Buri_Cocoro,2.75,2.5-4 m,peep,chirp,1.367999999999995,Short,Different
Sasacama,VPA,male,Buri_Cocoro,2.75,2.5-4 m,chirp,chirp,0.103999999999985,Short,Repeated
Sasacama,VPA,male,Buri_Cocoro,2.75,2.5-4 m,chirp,chirp,0.0800000000000125,Short,Repeated
Sasacama,VPA,male,Buri_Cocoro,2.75,2.5-4 m,chirp,trill,6.231999999999999,Long,Different
Sasacama,VPA,male,Buri_Cocoro,2.75,2.5-4 m,trill,trill,0.07999999999998408,Short,Repeated
Sasacama,VPA,male,Buri_Cocoro,2.75,2.5-4 m,trill,trill,0.6720000000000255,Short,Repeated
Sasacama,VPA,male,Buri_Cocoro,2.75,2.5-4 m,trill,chirp,18.4452,Long,Different
Sasacama,VPA,male,Buri_Cocoro,2.75,2.5-4 m,chirp,chirp,0.1519999999999868,Short,Repeated
Sasacama,VPA,male,Buri_Cocoro,2.75,2.5-4 m,chirp,chirp,0.12000000000000455,Short,Repeated
Sasacama,VPA,male,Buri_Cocoro,2.75,2.5-4 m,chirp,chirp,2.208000000000027,Short,Repeated
Sasacama,VPA,male,Buri_Cocoro,2.75,2.5-4 m,chirp,trill,0.18400000000002592,Short,Different
Sasacama,VPA,male,Buri_Cocoro,2.75,2.5-4 m,trill,trill,9.704000000000008,Long,Repeated
Sasacama,VPA,male,Buri_Cocoro,2.75,2.5-4 m,trill,chirp,0.23999999999995225,Short,Different
Sasacama,VPA,male,Buri_Cocoro,2.75,2.5-4 m,chirp,chirp,0.12000000000000455,Short,Repeated
Sasacama,VPA,male,Buri_Cocoro,2.75,2.5-4 m,chirp,chirp,0.12000000000000455,Short,Repeated
Sasacama,VPA,male,Buri_Cocoro,2.75,2.5-4 m,chirp,chirp,0.12000000000000455,Short,Repeated
Sasacama,VPA,male,Buri_Cocoro,2.75,2.5-4 m,chirp,chirp,0.103999999999985,Short,Repeated
Sasacama,VPA,male,Buri_Cocoro,2.75,2.5-4 m,chirp,chirp,0.07999999999998408,Short,Repeated
Sasacama,VPA,male,Buri_Cocoro,2.75,2.5-4 m,chirp,chirp,0.14400000000000546,Short,Repeated
Sasacama,VPA,male,Buri_Cocoro,2.75,2.5-4 m,chirp,chirp,0.20799999999997,Short,Repeated
Sasacama,VPA,male,Buri_Cocoro,2.75,2.5-4 m,chirp,chirp,0.08800000000002228,Short,Repeated
Sasacama,VPA,male,Buri_Cocoro,2.75,2.5-4 m,chirp,chirp,0.5199999999999818,Short,Repeated
Sasacama,VPA,male,Buri_Cocoro,2.75,2.5-4 m,trill,chirp,7.240000000000009,Long,Different
Sasacama,VPA,male,Buri_Cocoro,2.75,2.5-4 m,chirp,chirp,5.01320000000004,Long,Repeated
Sasacama,VPA,male,Buri_Cocoro,2.75,2.5-4 m,chirp,chirp,0.09600000000000364,Short,Repeated
Sasacama,VPA,male,Buri_Cocoro,2.75,2.5-4 m,chirp,chirp,0.19999999999998863,Short,Repeated
Sasacama,VPA,male,Buri_Cocoro,2.75,2.5-4 m,chirp,chirp,0.15999999999996817,Short,Repeated
Sasacama,VPA,male,Buri_Cocoro,2.75,2.5-4 m,chirp,chirp,0.20800000000002683,Short,Repeated
Sasacama,VPA,male,Buri_Cocoro,2.75,2.5-4 m,chirp,chirp,0.055999999999983174,Short,Repeated
Sasacama,VPA,male,Buri_Cocoro,2.75,2.5-4 m,chirp,chirp,0.07200000000000273,Short,Repeated
Sasacama,VPA,male,Buri_Cocoro,2.75,2.5-4 m,trill,chirp,4.704000000000008,Short,Different
Sasacama,VPA,male,Buri_Cocoro,2.75,2.5-4 m,chirp,chirp,0.12800000000004275,Short,Repeated
Sasacama,VPA,male,Buri_Cocoro,2.75,2.5-4 m,chirp,chirp,0.17599999999998772,Short,Repeated
Sasacama,VPA,male,Buri_Cocoro,2.75,2.5-4 m,chirp,chirp,0.09600000000000364,Short,Repeated
Sasacama,VPA,male,Buri_Cocoro,2.75,2.5-4 m,chirp,chirp,0.14400000000000546,Short,Repeated
Sasacama,VPA,male,Buri_Cocoro,2.75,2.5-4 m,chirp,chirp,0.27199999999999136,Short,Repeated
Sasacama,VPA,male,Buri_Cocoro,2.75,2.5-4 m,chirp,chirp,0.16799999999994952,Short,Repeated
Sasacama,VPA,male,Buri_Cocoro,2.75,2.5-4 m,chirp,chirp,0.1519999999999868,Short,Repeated
Sasacama,VPA,male,Buri_Cocoro,2.75,2.5-4 m,chirp,chirp,0.19999999999998863,Short,Repeated
Sasacama,VPA,male,Buri_Cocoro,2.75,2.5-4 m,chirp,chirp,0.14400000000000546,Short,Repeated
Sasacama,VPA,male,Buri_Cocoro,2.75,2.5-4 m,chirp,chirp,0.2400000000000091,Short,Repeated
Sasacama,VPA,male,Buri_Cocoro,2.75,2.5-4 m,chirp,chirp,0.14400000000000546,Short,Repeated
Sasacama,VPA,male,Buri_Cocoro,2.75,2.5-4 m,chirp,chirp,0.14400000000000546,Short,Repeated
Sasacama,VPA,male,Buri_Cocoro,2.75,2.5-4 m,chirp,other,1.4799999999999613,Short,Different
Sasacama,VPA,male,Buri_Cocoro,2.75,2.5-4 m,other,peep,1.3999999999999773,Short,Different
Sasacama,VPA,male,Buri_Cocoro,2.75,2.5-4 m,peep,other,2.773200000000031,Short,Different
Sasacama,VPA,male,Buri_Cocoro,2.75,2.5-4 m,other,chirp,-10.512,Short,Different
Sasacama,VPA,male,Buri_Cocoro,2.75,2.5-4 m,chirp,other,13.988699999999994,Long,Different
Sasacama,VPA,male,Buri_Cocoro,2.75,2.5-4 m,other,other,4.941199999999981,Short,Repeated
Sasacama,VPA,male,Buri_Cocoro,2.75,2.5-4 m,other,trill,-3.1759999999999877,Short,Different
Sasacama,VPA,male,Buri_Cocoro,2.75,2.5-4 m,trill,other,3.794399999999996,Short,Different
Sasacama,VPA,male,Buri_Cocoro,2.75,2.5-4 m,other,chirp,-2.5704000000000065,Short,Different
Sasacama,VPA,male,Buri_Cocoro,2.75,2.5-4 m,chirp,chirp,5.042400000000043,Long,Repeated
Sasacama,VPA,male,Buri_Cocoro,2.75,2.5-4 m,chirp,other,11.621199999999988,Long,Different
Sasacama,VPA,male,Buri_Cocoro,2.75,2.5-4 m,other,chirp,3.1200000000000045,Short,Different
Sasacama,VPA,male,Buri_Cocoro,2.75,2.5-4 m,chirp,chirp,0.43200000000001637,Short,Repeated
Sasacama,VPA,male,Buri_Cocoro,2.75,2.5-4 m,chirp,chirp,0.12000000000000455,Short,Repeated
Sasacama,VPA,male,Buri_Cocoro,2.75,2.5-4 m,chirp,chirp,0.1279999999999859,Short,Repeated
Sasacama,VPA,male,Buri_Cocoro,2.75,2.5-4 m,chirp,chirp,0.09600000000000364,Short,Repeated
Sasacama,VPA,male,Buri_Cocoro,2.75,2.5-4 m,chirp,chirp,0.07999999999998408,Short,Repeated
Sasacama,VPA,male,Buri_Cocoro,2.75,2.5-4 m,chirp,chirp,0.15999999999996817,Short,Repeated
Sasacama,VPA,male,Buri_Cocoro,2.75,2.5-4 m,chirp,chirp,0.11199999999996635,Short,Repeated
Sasacama,VPA,male,Buri_Cocoro,2.75,2.5-4 m,chirp,chirp,0.30400000000003047,Short,Repeated
Sasacama,VPA,male,Buri_Cocoro,2.75,2.5-4 m,chirp,trill,0.5600000000000023,Short,Different
Sasacama,VPA,male,Buri_Cocoro,2.75,2.5-4 m,peep,ock,28.44240000000002,Long,Different
Sasacama,VPA,male,Buri_Cocoro,2.75,2.5-4 m,ock,trill,14.918999999999983,Long,Different
Sasacama,VPA,male,Buri_Cocoro,2.75,2.5-4 m,trill,peep,1,Short,Different
Sasacama,VPA,male,Buri_Cocoro,2.75,2.5-4 m,peep,peep,0.5599999999999454,Short,Repeated
Sasacama,VPA,male,Buri_Cocoro,2.75,2.5-4 m,trill,chirp,27.842399999999998,Long,Different
Sasacama,VPA,male,Buri_Cocoro,2.75,2.5-4 m,chirp,chirp,0.7520000000000664,Short,Repeated
Sasacama,VPA,male,Buri_Cocoro,2.75,2.5-4 m,chirp,trill,3.6800000000000637,Short,Different
Sasacama,VPA,male,Buri_Cocoro,2.75,2.5-4 m,trill,trill,0.09600000000000364,Short,Repeated
Sasacama,VPA,male,Buri_Cocoro,2.75,2.5-4 m,trill,peep,1.032000000000039,Short,Different
Sasacama,VPA,male,Buri_Cocoro,2.75,2.5-4 m,trill,peep,1.7200000000000273,Short,Different
Sasacama,VPA,male,Buri_Cocoro,2.75,2.5-4 m,egg,egg,1.080000000000041,Short,Repeated
Sasacama,VPA,male,Buri_Cocoro,2.75,2.5-4 m,trill,trill,4.912000000000035,Short,Repeated
Sasacama,VPA,male,Buri_Cocoro,2.75,2.5-4 m,trill,peep,0.23200000000019827,Short,Different
Sasacama,VPA,male,Buri_Cocoro,2.75,2.5-4 m,peep,peep,0.38400000000001455,Short,Repeated
Sasacama,VPA,male,Buri_Cocoro,2.75,2.5-4 m,trill,trill,0.05600000000004002,Short,Repeated
Sasacama,VPA,male,Buri_Cocoro,2.75,2.5-4 m,trill,peep,0.12000000000011823,Short,Different
Sasacama,VPA,male,Buri_Cocoro,2.75,2.5-4 m,chirp,trill,0.20000000000004547,Short,Different
Sasacama,VPA,male,Buri_Cocoro,2.75,2.5-4 m,trill,chirp,16.01319999999987,Long,Different
Sasacama,VPA,male,Buri_Cocoro,2.75,2.5-4 m,trill,peep,0.11200000000008004,Short,Different
Nodogro,UE,male,Sayori_Iwashi,1,1-2.5 m,trill,trill,18.909400000000005,Long,Repeated
Nodogro,UE,male,Sayori_Iwashi,1,1-2.5 m,trill,peep,23.713300000000004,Long,Different
Nodogro,UE,male,Sayori_Iwashi,1,1-2.5 m,peep,trill,23.21350000000001,Long,Different
Nodogro,UE,male,Sayori_Iwashi,1,1-2.5 m,trill,trill,19.605399999999975,Long,Repeated
Nodogro,UE,male,Sayori_Iwashi,1,1-2.5 m,trill,ock,26.906900000000007,Long,Different
Nodogro,UE,male,Sayori_Iwashi,1,1-2.5 m,ock,chirp,5.216000000000008,Long,Different
Nodogro,UE,male,Sayori_Iwashi,1,1-2.5 m,chirp,chirp,7.279999999999973,Long,Repeated
Nodogro,UE,male,Sayori_Iwashi,1,1-2.5 m,chirp,ock,0.8079999999999927,Short,Different
Nodogro,UE,male,Sayori_Iwashi,1,1-2.5 m,chirp,chirp,0.15999999999985448,Short,Repeated
Nodogro,UE,male,Sayori_Iwashi,1,1-2.5 m,chirp,chirp,0.13599999999996726,Short,Repeated
Nodogro,UE,male,Sayori_Iwashi,1,1-2.5 m,chirp,chirp,0.19200000000000728,Short,Repeated
Nodogro,UE,male,Sayori_Iwashi,1,1-2.5 m,chirp,chirp,0.2480000000000473,Short,Repeated
Nodogro,UE,male,Sayori_Iwashi,1,1-2.5 m,chirp,peep,1.0640000000000782,Short,Different
Nodogro,UE,male,Sayori_Iwashi,1,1-2.5 m,peep,ock,1.0239999999998872,Short,Different
